#az vm extension image list --location eastus -o table
Name                                     Publisher                                             Version
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.923
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.924
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.925
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.926
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.930
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.932
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.933
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.937
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.938
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.939
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.940
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.941
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.942
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.943
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.944
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.945
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.946
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.947
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.948
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.949
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.951
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.952
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.953
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.954
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.957
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.959
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.960
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.961
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.962
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.966
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.967
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.968
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.969
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.973
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.976
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.978
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.979
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.980
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.981
Linux                                    Microsoft.Azure.SiteRecovery.Test                     1.2.0.982
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.482
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.483
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.484
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.485
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.486
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.518
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.519
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.520
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.521
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.522
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.523
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.524
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.525
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.526
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.527
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.528
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.529
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.530
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.531
Linux                                    Microsoft.Azure.SiteRecovery.Stage                    1.0.0.532
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.316
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.317
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.318
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.319
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.365
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.366
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.367
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.368
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.371
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.373
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.374
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.375
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.376
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.380
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.381
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.382
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.383
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.387
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.390
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.392
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.393
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.395
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery2.Test                    1.0.0.396
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.0.0.1
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.0.0.13
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.0.0.2
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.0.0.3
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.0.0.4
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.0.0.5
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.5.0.1
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.5.0.2
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.5.0.3
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.5.0.4
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.5.0.5
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.5.0.6
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.5.0.7
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.5.0.8
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.6.0.0
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.6.0.1
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.6.0.2
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.6.0.3
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.6.0.4
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.6.0.5
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.6.0.6
ServiceFabricMCNodeAlsantam-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.7.0.0
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.246
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.247
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.248
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.249
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.250
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.518
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.519
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.520
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.521
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.522
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.523
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.524
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.525
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.526
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.527
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.528
LinuxDEBIAN10                            Microsoft.Azure.SiteRecovery.Stage                    1.0.0.529
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.0.986
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.0.987
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.0.988
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.0.989
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.0.990
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.0.991
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.0.995
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.0.996
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.0.997
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.0.998
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.0.999
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.000
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.001
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.004
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.005
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.006
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.007
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.008
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.009
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.010
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.011
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.015
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.017
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.018
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.022
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.023
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.024
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.025
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.026
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.027
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.028
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.029
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.030
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.031
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.032
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.033
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.034
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.036
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.037
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.038
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.039
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.042
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.044
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.045
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.046
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.047
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.051
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.052
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.053
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.054
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.058
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.061
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.063
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.064
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.065
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.066
LinuxOL6Test                             Microsoft.Azure.SiteRecovery.Test                     1.0.1.067
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.895
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.896
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.897
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.898
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.899
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.939
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.940
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.941
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.942
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.945
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.947
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.948
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.949
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.950
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.954
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.955
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.956
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.957
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.961
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.964
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.966
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.967
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.969
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.970
TestMSILinuxExtension                    Microsoft.Azure.Test.Identity                         1.0.0.7
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.482
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.483
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.484
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.485
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.486
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.518
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.519
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.520
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.521
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.522
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.523
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.524
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.525
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.526
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.527
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.528
LinuxDEBIAN7                             Microsoft.Azure.SiteRecovery.Stage                    1.0.0.529
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.895
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.896
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.897
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.898
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.899
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.945
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.946
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.947
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.948
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.951
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.953
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.954
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.955
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.956
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.960
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.961
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.962
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.963
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.967
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.970
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.972
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.973
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.975
LinuxDEBIAN8                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.976
ServiceFabricMCNodeluslevin-Test         Microsoft.Azure.ServiceFabric.MC.Test                 0.8.0.0
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.710
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.711
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.712
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.713
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.714
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.715
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.721
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.722
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.723
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.724
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.725
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.726
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.729
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.730
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.731
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.732
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.733
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.734
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.735
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.736
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.740
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.742
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.743
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.747
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.748
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.749
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.750
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.751
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.752
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.753
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.754
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.755
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.756
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.757
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.758
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.759
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.761
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.762
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.763
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.764
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.767
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.769
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.770
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.771
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.772
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.776
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.777
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.778
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.779
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.783
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.786
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.788
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.789
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.790
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.791
LinuxOL7                                 Microsoft.Azure.SiteRecovery.Test                     1.0.0.792
TestMSIWindowsExtension                  Microsoft.Azure.Test.Identity                         1.0.0.11
ServiceFabricMCNodeSaharsh-Test          Microsoft.Azure.ServiceFabric.MC.Test                 0.0.0.1
ServiceFabricMCNodeSaharsh-Test          Microsoft.Azure.ServiceFabric.MC.Test                 0.1.0.0
ServiceFabricMCNodeSaharsh-Test          Microsoft.Azure.ServiceFabric.MC.Test                 0.1.0.2
ServiceFabricMCNodeSaharsh-Test          Microsoft.Azure.ServiceFabric.MC.Test                 0.9.0.0
ServiceFabricMCNodeSaharsh-Test          Microsoft.Azure.ServiceFabric.MC.Test                 0.9.0.1
ServiceFabricMCNodeSaharsh-Test          Microsoft.Azure.ServiceFabric.MC.Test                 0.9.0.2
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.417
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.418
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.419
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.420
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.421
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.945
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.946
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.947
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.948
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.951
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.953
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.954
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.955
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.956
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.960
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.961
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.962
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.963
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.967
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.970
LinuxDEBIAN9                             Microsoft.Azure.SiteRecovery2.Test                    1.0.0.972
